X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,X101,X102,X103,X104,X105,X106,X107,X108,X109,X110,X111,X112,X113,X114,X115,X116,X117,X118,X119,X120,X121,X122,X123,X124,X125,X126,X127,X128,Y
-113.59882,121.57067,-19.162262,42.36394,-6.362266,18.621931,-13.699734,15.339802,-12.274304,10.970945,-8.32606,8.802088,-3.6699412,5.744676,-5.162783,0.7517066,-1.687854,-0.4087299,-2.3026767,1.2224672,-3.5328746,-1.1397805,-4.282828,-4.2260838,0.91518754,0.9140638,-5.761807,-3.9328036,1.5094346,2.6984656,5.656073,-3.269008,-0.20606385,-2.9996982,4.476317,-0.47685504,6.006285,-0.05969034,-3.4585848,-1.8418322,1.737903,-0.24634257,-3.6923406,-1.9792995,-2.6598337,-1.1289785,0.70774883,4.70719,0.64366573,-2.449958,-1.7082897,1.7715704,0.92313933,-3.012591,-1.4475658,0.053799964,-1.3601165,-2.1370687,0.3829047,1.8646513,-0.15292916,-1.2585914,-1.4593477,-2.8015306,-1.8702054,-1.8466645,-1.3881493,-4.8594813,-1.6726174,5.8788376,3.7183747,-0.058683295,-1.5637743,-0.35820282,-0.15231547,-0.80955255,-1.5611051,-0.34080756,-0.18680294,-0.6427841,-2.405176,-1.4611195,-0.94556326,-0.9160997,-1.8925997,-1.2390838,-1.1945374,0.54726285,-0.20717102,-1.9195477,-1.2150505,-0.92608696,0.112569034,-0.22233805,0.5745826,-0.53199273,-0.48131862,-1.6149625,-0.6010005,-0.12944493,-0.9695741,0.2612075,0.64787114,0.21861395,0.66901374,-0.04717941,-0.3793739,0.43488607,0.61509854,0.42139998,-0.0707822,0.88195413,-0.10290696,-0.2516743,0.0066146674,-0.33844075,0.56854546,1.0586131,0.24437054,-1.5844094,-0.31970698,0.7217561,-0.2501979,0.52651006,0.5977361,-0.23335369,0.4524285,-0.1945202,blues
-207.52383,123.98514,8.94702,35.86715,2.9095943,21.519472,-8.556513,23.370676,-10.103608,11.899242,-5.558824,5.3778763,-2.2344916,4.220704,-6.010687,0.92929417,-0.728403,0.29687235,-0.28243035,0.5306445,-4.0987844,-1.2431856,-2.851357,-4.3501954,3.2750847,1.2195734,-0.013765517,-0.066608235,3.979033,-0.45776725,0.83601886,-3.7432172,-4.0997047,-2.4519057,5.834808,3.5449877,4.89732,-0.41559693,-1.9954144,-0.4652179,1.1312952,-1.6609589,-2.5005121,-2.9126,-4.1117864,-2.872347,0.1932709,0.9569017,-2.8195674,-3.9707398,-0.08889589,4.5709586,2.321877,-1.4871799,-3.1179667,-1.9352758,-2.2604837,0.9616106,0.4358191,1.2203083,-1.2075675,-3.7295096,-4.5765686,-4.073235,-1.9949982,-1.8331769,-1.8065194,-2.0012991,1.7443441,4.9765506,2.053484,-0.71230584,-0.8418879,-1.268919,0.7976354,0.3194236,0.25886062,1.389951,0.186097,-0.63565034,-0.08163477,0.38736868,-0.2412752,-0.44701415,-1.5545065,-0.6507418,0.23223698,0.310151,-1.0347626,-2.469248,-1.6977082,-1.5762346,-0.971566,-1.1040031,-1.3545579,-1.1174413,-1.3516693,-1.2804203,-0.65841836,-1.2521231,-1.0683115,1.1891886,1.4823402,0.5700913,1.0664873,0.8170011,-0.20954138,0.024963439,-0.010690829,-0.4425842,0.04227139,0.2178881,0.07425578,0.017107049,-0.9395264,-0.719252,1.1269071,0.8844204,-0.6389427,-1.1657171,-0.53512985,0.018095909,-0.59841937,-0.3805866,0.18147485,-0.22787139,-0.26469016,-0.3406856,blues
-90.757164,140.44087,-29.084547,31.686693,-13.976547,25.753752,-13.664991,11.634442,-11.778322,9.714756,-13.125314,5.7912464,-8.901967,-1.0801603,-9.226245,2.4483044,-7.7248397,-1.819024,-3.4404576,-2.2381277,-4.052338,-0.5714225,-2.0118372,-5.386335,-5.1335306,-7.805535,-1.1687835,-0.20596698,1.3964347,-3.00188,-1.3764814,-4.7496324,-0.37751576,0.49346918,0.44727063,-4.162672,-4.815749,-6.7032337,-4.4253335,-0.98151934,3.7284253,1.3224052,-1.8036566,-1.5901235,1.6140722,-1.5910208,-4.520146,-3.310398,2.1620166,-1.9988204,-7.6339245,-5.1162343,0.92035973,2.5683393,0.12871778,-1.0497801,-1.3823388,-0.842116,-1.2141253,-1.0258929,-0.66852653,1.5274469,2.2517185,0.57576245,-0.8281403,-1.6412284,-4.0427012,-0.54336166,4.767332,1.7754728,-3.893624,-1.4720639,0.38301098,-0.65835893,-0.8109431,-2.7237706,-3.9811516,-2.0111718,-1.5963405,-1.0701107,0.4994647,2.1591125,2.3422537,2.7542052,1.9352872,0.32363576,-0.7464322,-1.7114532,0.1450135,1.0547658,-0.53363633,0.04760218,-0.22825907,0.11559264,0.28688952,-0.9916755,-0.036001455,-0.963765,-2.5659664,-0.9623648,0.714916,0.22561727,0.31662026,0.27435407,-0.25044367,0.32849032,0.19362223,-0.03517065,-0.96703404,-0.17810959,0.93020743,-0.085186176,0.42378947,-0.08895237,0.2791857,-0.9969148,-1.072672,0.77577204,-0.11719017,-0.94927627,-0.2330986,0.70917946,0.7617213,-0.18016627,-0.38385525,0.08177023,0.14500934,0.26963714,blues
-199.57513,150.0861,5.663404,26.855278,1.770071,14.232647,-4.8278446,9.286853,-0.75612015,8.134435,-3.200026,6.0780816,-2.478445,-1.081587,-2.8744543,0.773994,-3.3240688,0.6363107,-0.6159676,-3.405046,-1.4968088,-0.054011654,-1.8613145,-4.709931,-3.9263315,-6.64948,-2.8977783,-3.2251306,-0.27231488,-3.8175535,-2.8219492,-4.2044272,-2.7023358,-3.8456037,-2.5244095,-4.93561,-5.954977,-6.616996,-6.396001,-1.5011888,0.8706008,-3.0101132,-4.549637,-3.0462236,-4.455289,-4.104845,-4.1077347,-1.7685779,-2.7838454,-5.7479687,-6.3174787,-4.496528,-2.3225107,-1.8428435,-3.9243073,-5.573026,-6.6244063,-4.71764,-2.6138105,-1.9064404,-1.5531993,-1.3741316,-0.5919343,-2.241737,-3.6340473,-4.459612,-3.5882812,0.91873467,0.6411081,-3.1591506,-3.8145456,-2.5351694,-2.1825044,-1.0131328,-1.1453812,-3.1753778,-2.7877243,-2.5845633,-3.3763173,-1.5790646,0.56020546,1.1417701,0.73248065,0.8313663,0.66637844,-1.0032747,-1.546223,-0.8431809,0.18075873,0.0554726,-0.46034178,-0.34036726,-0.22107656,-1.3368889,-1.1036143,-1.126579,-1.9519045,-1.9356364,-1.522969,-0.25375444,-1.0566517,-1.308564,0.14121278,-0.007482961,0.33454233,0.11985165,-0.24438594,-0.23178415,-0.5044534,0.19869187,0.038231343,-0.33196977,-0.38091224,-0.852828,-0.85665506,0.40372127,0.01435485,-1.5643338,-1.1449306,0.18505256,0.17570381,-0.6456988,0.31409326,0.6834441,-0.333745,0.35378936,0.05133007,-0.8865792,blues
-160.35417,126.20948,-35.581394,22.139256,-32.47355,10.850701,-23.35007,0.49324897,-11.796538,1.2035192,-13.084959,-2.8104992,-6.9344707,-7.5538754,-9.167669,-4.5158625,-5.451786,-0.9159524,-4.4080176,-11.704385,-5.866304,-0.721432,0.95571446,-1.2184657,4.58054,0.30164942,-1.2800436,-4.4865327,-0.41062188,0.2792642,8.481702,3.646146,-3.0076735,-6.110803,-6.9519696,-4.0705533,-1.1372156,-0.4916048,-4.786619,-3.2211275,2.0714366,0.59520555,-2.6956348,-5.807225,-6.010917,-2.102783,1.7307187,2.2190378,-3.611551,-3.7664866,3.4797876,2.1504421,-5.822652,-7.3990297,-7.2411666,-3.0683892,-2.461287,-0.9427238,5.259819,6.2608685,4.160121,0.12326667,-1.1494317,-1.5021567,-4.1015306,-1.1997013,-1.5379379,1.2351046,0.0993355,-5.182691,0.012740275,2.1939266,1.401323,-0.059123926,-0.5144844,0.4839302,1.4258218,3.5390995,3.4146512,1.7651764,-0.5058802,-0.63260466,-0.83397853,-1.6087557,-0.76119846,-1.7378838,-0.6622988,1.5702873,2.09243,1.1083809,1.0495118,1.3525978,1.6242646,1.05503,0.68171567,0.6650156,1.2965302,1.4832803,-1.6371976,-1.4664397,1.2865814,1.5587474,1.2172292,0.59120953,-0.051698525,0.25373048,-0.40749004,-0.42224818,0.026459968,-0.089793205,-0.38475877,-1.0181288,-1.2917887,-0.8573577,-0.5727403,0.37904492,0.124839,1.5799265,3.0335188,0.84885675,0.013763741,0.36559555,0.91632843,-0.05332746,0.2780359,0.54455084,-0.79262924,-0.5906255,blues
-177.80176,118.20316,-17.57063,30.760927,-21.742554,11.919263,-20.734299,3.1852882,-8.580818,-0.9328851,-11.772245,-2.4087636,-9.348446,-9.942636,-3.9021835,-5.574562,-1.8393143,-2.7893167,-3.047805,-8.109732,-2.4683328,-1.7097126,-4.2748,-4.638067,-2.3258955,0.9291905,4.380316,5.1934037,5.691942,2.533288,2.618916,-4.3523993,-6.8065543,-2.9144077,-1.060713,1.9090167,1.0149453,-3.1143415,-5.300716,-5.259621,-1.4755622,-1.2196709,-3.6288493,-3.8646193,-4.835391,-2.2013583,2.063599,6.5064387,5.144526,-1.0388985,-1.0705106,0.75912726,1.4536734,0.7814,-1.19992,-1.388133,-0.7873251,-0.6214967,1.2843328,0.4801785,-2.1488986,-1.2806664,-0.213412,-4.0847645,-5.456805,-2.046441,-4.122664,-4.2862554,0.5005478,7.446479,8.650644,5.2999816,3.6494653,1.7387735,-0.72366834,-1.9609586,-0.14010091,-0.011395359,1.415529,2.6341426,-1.6270912,-3.3404484,-0.75138706,0.42717835,0.1829728,-0.2650507,-0.95523936,-2.2694433,-0.23452501,0.88400346,-1.5104208,-0.16334952,1.710965,2.869132,2.3518925,2.1979492,-0.71484095,-2.4297101,0.7866271,-0.88083607,-1.5341709,-0.527388,-0.32309195,0.6831535,0.9023832,-0.80593956,-0.44560504,0.817591,0.58384377,0.59882647,0.2218293,1.0903137,1.4771417,1.463409,1.4163105,0.25298205,-1.7283442,-0.50682545,0.9539887,-1.2193117,-0.6666159,-0.23038109,-0.29610026,0.96279395,-0.24320096,-0.35987994,0.6560335,-0.91837037,blues
-190.0688,130.27023,-36.362114,33.036217,11.093892,-0.59188193,-20.890266,0.27844235,-6.496385,-5.5127354,-7.847404,-3.1243007,-6.6028214,-9.949999,-6.5426884,-10.072228,-10.918623,-6.9652433,-3.439432,-6.484499,-7.109118,-7.1270666,-5.2788844,-4.594155,-3.2485366,-2.902407,1.4326024,2.9310665,2.11799,-1.4838629,-0.63566726,2.9653616,2.610367,1.7908589,-1.9822515,-5.1708612,-2.3732464,0.14038283,3.7044878,5.2581644,4.1220546,1.1979403,-2.5943685,-3.7476707,-4.0128174,-1.936914,-2.4802296,-2.4837737,-3.1638486,-4.6009684,-1.187027,2.3780475,0.07147187,-2.1771367,-2.7180045,-3.5339599,-2.2623744,1.9512802,2.6784136,1.8275616,3.924669,2.8299925,0.434975,-1.3114892,-0.8486838,1.9723005,3.6698377,-1.277742,-5.895686,-1.6866428,1.2573136,-2.4051332,-4.268719,-3.2181115,-2.86246,0.19280472,3.9821281,4.589648,4.835253,4.0518265,1.1050344,0.95751804,0.9766626,0.056333065,-0.49335936,-0.71419245,0.5829683,0.59215564,-0.9934303,-1.243241,-0.3419679,-0.5139411,-0.20230697,-0.1591362,-0.2516094,-0.10874566,-0.30307323,0.73766845,-0.13205332,-1.4487199,0.18915139,0.49824816,0.11180139,0.15488657,-0.6025031,-0.56408024,-0.4318086,-0.64997137,-1.0870287,-0.8378402,-0.6353541,-1.0773933,-1.0835086,-0.47789508,-0.2898496,-1.1951224,-0.81326866,0.78123623,0.4683245,-0.4807601,-0.16856787,-0.2543394,-0.20298174,-0.53045213,-1.0111707,-0.9447553,-0.65067077,0.3420709,blues
-179.3723,136.44833,-26.662588,39.96545,5.3108935,10.919133,-20.559534,8.503361,-11.349764,-3.470555,-8.415842,-6.957211,-3.5460427,-8.051759,-8.964917,-8.427482,-10.5642805,-10.785659,-4.6954694,-8.631641,-11.013335,-10.376792,-1.843774,-1.445948,-3.1292248,-1.1877846,-3.6127696,-3.2484038,-0.63257986,0.89647967,4.022117,2.7066686,-0.1668088,-2.5277653,-3.4568138,-2.8802347,0.7377763,-1.9461105,-4.8756294,-3.2393322,0.95041263,1.7547597,-0.06959141,-4.0949674,-4.4817815,-0.11346713,1.8369877,2.0838745,0.28798726,-2.2256951,-2.9420607,1.2972095,-1.2561432,-6.5986066,-4.632507,-0.4282817,0.052884012,0.46739525,3.965288,7.5744667,6.633547,2.2253304,1.2303404,-0.094256304,-1.5467315,-1.328137,1.5540471,2.5235014,-3.0375168,-3.5575662,1.800873,3.7928944,-0.05236949,-1.4897379,-0.15136755,-1.5342001,-0.40998736,3.2738016,3.2305546,0.6856432,-0.93131924,-0.11861257,0.22415069,-0.20749225,-0.08656684,-1.5219787,-0.66502833,0.9835396,0.69975656,0.034190346,0.8581712,1.0644003,0.1723002,0.65342724,-0.26052713,-0.77829236,1.1793475,0.92015636,-2.2885017,-2.241283,-0.19424221,0.23231831,0.73817426,0.6718142,-0.18422802,-0.42514485,-0.17931445,-0.57155013,-0.09881211,0.56524295,-0.3374867,-1.4835874,-1.8282692,-0.50300926,0.17413849,-1.0782162,-0.80747765,1.3372073,1.9169576,0.7697813,-0.52267027,-0.92295474,0.30626154,0.2496141,-0.4915551,0.121005386,0.029515762,-0.3983266,blues
-121.38979,122.49833,-14.734729,46.122135,-8.179258,20.172466,-19.171894,23.036839,-11.832729,21.154655,-6.7227974,6.989506,-12.730549,5.0585384,-5.1858063,-1.453604,-7.042629,2.694213,3.4095309,-2.7137442,-4.271836,-0.6242571,-4.291122,-13.373034,-8.269029,-2.0969207,10.555008,2.9229867,-1.035578,-0.7515336,-0.5030914,-1.4110123,-1.886272,-1.8116941,2.3668487,-4.3018703,-3.882687,-5.0936933,0.50897497,1.1860472,-0.95985425,-6.2501316,-4.1080613,-0.3744368,-1.3007159,-6.540959,-5.818531,-3.1680527,-2.3455117,-9.35363,-8.964115,-2.7173073,-0.5612914,0.94590974,-4.6857357,-2.6128256,-1.6417139,-4.4427032,-5.5962267,-2.846801,0.5027612,-0.73600626,-3.1029031,-0.018711712,-1.1785072,-3.7153325,-1.2803,2.0639596,-3.877781,-4.92396,-0.3760452,-2.1782215,-3.5909276,-2.7663136,-2.346526,-6.129188,-4.340802,-0.23280796,-0.6186222,-1.972077,1.0476505,3.1869664,1.6486195,-1.2089175,-2.2881064,-0.995632,0.34621063,0.44433957,-0.49616903,-0.13209823,0.5988547,0.20831712,-2.0083385,-1.0561199,0.26149982,-0.43801057,-1.4142985,-0.79445916,-0.62665945,0.20946509,-0.1931873,0.07947065,-0.83296347,0.9664646,1.5799114,-0.39393628,0.101301864,0.78311944,0.17081718,0.81698704,-0.5667514,-0.3704019,1.3065851,-1.7011702,-1.112455,0.5791743,1.13965,-2.6351247,-0.4442301,0.15157486,-0.042142007,-0.3132229,-0.59711045,0.29351327,-1.1494975,0.67001605,-0.5142195,-0.54257184,blues
-213.26424,115.16476,-11.69817,39.015358,-20.34833,13.082702,-9.1827,9.017152,-14.104312,4.271254,-6.0507803,3.7858355,0.22263557,-5.1068816,-0.41015333,-1.1793449,-1.914708,-2.2936609,2.8842604,-4.2338796,1.5943897,2.4687598,-0.8987777,1.8610442,5.0366416,0.7700354,5.6383834,0.4404487,-0.90267456,-2.202855,-1.8906778,-3.458123,-0.97014093,1.5458179,3.1887379,4.5513167,1.9031553,-0.68681544,-2.7414927,-0.059063055,-0.09898165,-0.9874135,-3.1809168,-0.6996234,-0.954536,-0.6222735,0.9950619,2.4486146,0.12983902,-2.9364781,-1.6881827,1.6751792,-0.11127845,-1.2392632,-0.7291501,-2.4264944,-2.7541883,-0.47193143,0.53818315,-0.5220489,0.20916474,-2.2242112,-2.807,-3.7944567,-3.7572672,-2.1083014,-1.011321,1.6765003,6.774912,7.29929,2.9836195,-0.035054736,-1.4891219,-1.8374907,0.8269041,1.5590551,0.2795223,0.75327873,-0.4638216,-0.7461013,0.57339907,1.36212,0.459416,-0.03519005,-0.51285785,-0.26362932,0.37351647,0.39268416,-1.2650049,-1.838505,-0.06603367,1.16105,1.1265723,0.9778487,0.79140663,-0.306766,-0.43733922,-0.07364619,-1.1823989,-1.3674477,0.45934322,1.2930424,1.5140154,1.4864985,1.1095744,0.19345146,0.22788772,0.43435147,0.126326,0.037989393,-0.09296115,-0.24020374,0.1774223,0.027577695,-0.29342067,0.20731986,0.49506462,-0.055911317,-0.6109205,0.044935398,0.34428945,0.091996655,-0.5703476,-0.17251135,0.12506293,-0.15036406,-0.4598148,-0.643603,blues
